book_a;book_b;count
0971880107;0385335881;7
0345404319;0345337662;7
0142001805;0060987529;7
0385420161;0316666343;7
0064471063;0064471101;7
0671743058;0316666343;7
0446670111;0060987103;7
0064471063;0064471047;7
0971880107;0375707972;7
0446613266;0380718340;7
0684853515;0684853507;7
0446606189;0440211727;7
0312983301;0312983271;7
0671695126;0671670689;7
0670894605;0385484518;7
0345378490;059035342X;7
0425107469;0425121259;7
1400031346;0312278586;7
0140257934;0140270590;7
0345387651;0060928336;7
0804111359;067976402X;7
0451169522;0451172817;7
0671695126;0671534718;7
0425107469;0425115801;7
0345351525;0316666343;7
0451169514;0451156609;7
0670858692;0670844527;7
0670858692;0670855030;7
0553572997;0345370775;7
0670858692;0684853515;7
0804114986;0804106304;7
0670858692;0743211383;7
0425107469;038079487X;7
0553572997;0440214041;7
0451169522;044021145X;7
0380789019;0345313860;7
0385479565;0316666343;7
0684833395;0316769487;7
0451169522;0451156609;7
0345435168;0312195516;7
0515127833;0515132020;7
0515127833;051513287X;7
0345438329;0743418174;7
0425107469;0345384350;7
0440212561;0452282152;7
0425167313;0316096199;7
0688177743;0312195516;7
084232920X;0842329285;7
0670868361;0743235150;7
0515127833;0515121843;7
0140067477;0439136350;7
0515132187;0515132020;7
0142001430;0671027360;7
038550926X;0316776963;7
0451169522;0451167317;7
0553572997;0439064872;7
1400031346;0060987103;7
0670868361;0684867621;7
0440211263;0345370775;7
0316603287;0316693006;7
0375705856;0375700757;7
0451172817;0451132378;7
037570504X;0375706771;7
0446365386;0345337662;7
0451169530;0451170385;7
0515130389;051513287X;7
0515130389;0515132020;7
0515130389;0515128554;7
0515130389;0515128546;7
0316603287;0316693200;7
0064471047;0590353403;7
0425115801;0425107469;7
0451177096;0451167317;7
1878424319;0316666343;7
0515130389;0515126772;7
0312306326;0061009059;7
0679734775;0316666343;7
0446365386;0446363251;7
0449003787;0553279556;7
0449003787;0553271636;7
0451169530;0812550706;7
0446675059;0743237188;7
0375705856;0060928336;7
0373484410;0515128554;7
0743203631;0375726403;7
0385510438;0399150897;7
0140265686;014025448X;7
0373484410;0515132020;7
0345452550;0316666343;7
0670858692;0385199570;7
0671693816;0671727583;7
0441003257;0316666343;7
0670858692;0451176464;7
0671727583;0671693816;7
0345380371;0440211727;7
0425121259;0425107469;7
0451177096;0451172817;7
0312306326;0312971346;7
0425121259;0425124347;7
0345380371;044021145X;7
1400031362;0671027360;7
0140270590;0140257934;7
0140270590;0140254544;7
0451169514;0451172817;7
0425180638;0380718332;7
0451169514;0451180232;7
0670865796;0671003755;7
0804111359;0385722206;7
0451177096;0451180232;7
0062502182;0316666343;7
0451169514;0451186362;7
0451169514;0671041789;7
0553572997;0316601950;7
0553572997;0312195516;7
0449005615;0316666343;7
0375760911;0061009059;6
0060958022;0446310786;6
0061097314;0316666343;6
0375760911;014028009X;6
0375760911;0140293248;6
0316693235;0385472951;6
0316693235;0385490992;6
0553274295;0385504209;6
034540288X;0345337662;6
0375756981;0446672211;6
0446531332;0375726403;6
0425158616;0425180638;6
0425182908;0553279912;6
0743227441;067976402X;6
0446531332;0446672211;6
0425182908;0449219461;6
0440222656;0440224624;6
0375756981;0743418174;6
0375506039;0380730138;6
0743418204;0312966970;6
0425182908;0446603716;6
0743418204;0060085452;6
0553279378;0345361792;6
0446531332;0446605239;6
0553278592;0515131229;6
0743418204;0385504209;6
0316693235;0316693006;6
0061097314;0345361792;6
0425182908;0553280368;6
0553582755;0451176464;6
0446609404;0743418174;6
0316781266;0312195516;6
0553275976;0385504209;6
0060922532;0060915544;6
0312144075;0312195516;6
0375504613;0316666343;6
0553275976;0345370775;6
0156528207;0439064872;6
0380002930;0060938455;6
0679751521;0060987103;6
0446531332;0316603287;6
0446531332;0316693006;6
0446532231;0060938455;6
0060922532;031242227X;6
0316693200;038550120X;6
0064400557;0312195516;6
0553582747;0446610038;6
0446527785;0786868716;6
0743235150;0452279178;6
0679751521;0385504209;6
0316693200;0399148639;6
0679751521;0375727345;6
0316693200;0446610038;6
0316782262;0385504209;6
0446609404;044021145X;6
0060977493;0316666343;6
0380002930;0345361792;6
0743227441;0060928336;6
0743227441;014029628X;6
0679412956;0316666343;6
1573225789;0345423291;6
0345370805;0312195516;6
0425182878;074343627X;6
0446532231;031242227X;6
0553279378;1558743669;6
0375760911;0316666343;6
0316693235;0440226430;6
0743227441;0446672211;6
0425182908;0440241073;6
0743227441;0452282152;6
0375756981;0316666343;6
0375760911;0375727345;6
0425158616;0425175405;6
0425182908;0553279556;6
0553583468;0316666343;6
0375760911;0316096199;6
0316690619;034538475X;6
0060929790;0375726403;6
0316781266;0786868716;6
0446609404;0425163407;6
0425183971;0425150984;6
0316693200;0446612545;6
0679751521;0375726403;6
0679751521;0061009059;6
0671867172;0671701231;6
0375700757;0312966091;6
0345413881;0425182878;6
0446611212;0842329129;6
0446611212;0316601950;6
0553280945;0316666343;6
0553582143;0553582135;6
0440224675;0439064872;6
0679429220;0385721420;6
0446611808;0316666343;6
0375727132;0743237188;6
0553272535;0312195516;6
0553272535;0312278586;6
0679429220;0345361792;6
0446608815;074343627X;6
0679745203;0671001795;6
0446532452;0316666343;6
0425182878;0425178765;6
0425182878;0425179885;6
0060938455;0743418174;6
0380717018;0380710218;6
0553582135;0553582143;6
0679751602;059035342X;6
0679745203;0786868716;6
0446525502;0316666343;6
0446532231;0671003755;6
0671867091;0671793489;6
0679429220;0375705856;6
0446532231;0385730586;6
0553272837;0553295977;6
0425152251;0446310786;6
0060977493;038572179X;6
0345413903;0345413881;6
0446609323;0446364193;6
0446527785;067976402X;6
0064400557;0345337662;6
0316693251;0446606189;6
0743235150;0670839531;6
0425183971;0515136379;6
0060958022;0312195516;6
0425182878;0553572326;6
0440224624;0440222656;6
0375700757;0385721420;6
0060958022;0312278586;6
0446527785;0446608955;6
0380018179;0385504209;6
0425183971;0515136530;6
0345413881;0316666343;6
0425183971;051513628X;6
0060977493;0385504209;6
0061097101;0440226430;6
0553272837;0515128554;6
0743418204;0786868716;6
0553272837;0515131229;6
0553272837;0515132020;6
1573225789;0452264464;6
0553272837;0515136379;6
0553582747;0316666343;6
0446532452;0385504209;6
0380717018;0380718340;6
0671888587;0440225701;6
0802130208;0375726403;6
0316782505;0684865742;6
0553280414;0385504209;6
0553272535;0671003755;6
0375502238;0312195516;6
0316693006;0316693251;6
0316693006;0316693235;6
0743424425;0671039725;6
0679745203;1573229326;6
0802130208;0385504209;6
0553277537;0446310786;6
0156628708;0446310786;6
0316693235;0312195516;6
0802139256;0316666343;6
0375760911;0609804138;6
0743227441;0385504209;6
0679751521;1573229326;6
0375702709;0316666343;6
0786868619;0440226430;6
0553272535;0609804138;6
0446608815;0446611212;6
0375727132;0385504209;6
0679429220;0439139597;6
0440224675;0440214041;6
0440224675;044021145X;6
0446608815;0446604801;6
0553272535;059035342X;6
0316693006;0385493800;6
0671867113;0451167317;6
0316693286;0316693251;6
0345416260;0316666343;6
0679429220;0060959037;6
0345402871;0345380371;6
0440226104;0316096199;6
0440226104;0375502238;6
0060959037;0385722206;6
0525947647;0385504209;6
055321313X;0452282152;6
0312265840;0385504209;6
0380731851;0142004235;6
0446606812;0142001740;6
0380778556;0446310786;6
0375412530;0399148027;6
0375725784;0060934417;6
0064400018;0064400034;6
0064400018;0064400042;6
0375725784;0060987103;6
0553569031;0380717018;6
0380778556;0312924585;6
0060916508;0316769487;6
0375412824;0312195516;6
0142004235;0380731851;6
0425136981;0425124347;6
0425136981;0425128164;6
0312265840;0312265867;6
0671776134;0316666343;6
044651862X;0142000205;6
1573229326;1573229571;6
0671759345;0671695169;6
0375725784;067976402X;6
0553580221;0451188462;6
0375725784;0452282152;6
0440212561;067976402X;6
0446606812;0140293248;6
0425168298;0425146413;6
1573229326;1573227331;6
0141000198;0312195516;6
0743206045;0743206029;6
0440212561;0142001740;6
0142002267;0786885688;6
0553213105;0316666343;6
0553564528;0553561618;6
155874262X;014025448X;6
0804108749;0316666343;6
0142002267;0440998050;6
0060938455;0380002930;6
042513525X;0425128164;6
0375412530;0446672211;6
055356773X;0553574663;6
0316781010;0316601950;6
0375725784;0312305060;6
0060938455;0380813815;6
155874262X;0316666343;6
0142002267;059035342X;6
0141000198;0140293248;6
0375412530;0345423291;6
0618002227;0345339738;6
0345423291;1573225789;6
0425181464;0425178579;6
0380731851;0743237188;6
0440212561;0316601950;6
0425136981;0425121259;6
0425189864;0316666343;6
0671793489;0446610038;6
0553294903;0515126772;6
0553268880;0375707972;6
0446607657;0446364193;6
0380718332;0671001795;6
0553268880;0316284955;6
0446607657;0440214041;6
0671793489;0446672211;6
0446607657;0446601241;6
0316693294;0446611212;6
0553294903;0515120618;6
0553294903;051511992X;6
0446607657;0671001795;6
0679745203;044022103X;6
0553294903;0515128554;6
0553294903;0515136530;6
0446607657;0440213525;6
0446519138;0312195516;6
0345417623;044023722X;6
0553582127;0553569910;6
0671793489;044023722X;6
0316781142;0312195516;6
0425146413;0425168298;6
0425188787;0449223604;6
0679745203;0385722206;6
0375725784;0385722206;6
080410753X;0804114986;6
042513525X;0451176464;6
155874262X;0446605239;6
0316781010;0385265700;6
0312265840;0671001795;6
155874262X;044021145X;6
0345413369;0345413350;6
055356451X;0553292722;6
074343627X;0553279912;6
042513525X;0743418174;6
0375703055;0375706771;6
0380731851;0375726403;6
0425189031;0425178579;6
0446607657;0446611212;6
0553268880;0345370775;6
0312201656;0375726403;6
0060938455;059035342X;6
1558744150;0553572997;6
0380731851;0375727345;6
0553250531;0446672211;6
0440212561;0446310786;6
1573229571;0142001740;6
055321313X;014028009X;6
055321313X;0312305060;6
080410753X;0684801523;6
0679446486;0316666343;6
0553580221;0671042858;6
0446609404;0446364193;6
044022425X;0440217563;6
0060977493;0060930535;6
074343627X;0446608815;6
1558743316;155874262X;6
0375703055;0060976845;6
0425189031;0553265741;6
0679745203;014028009X;6
0064400026;0064400042;6
015100692X;0140293248;6
0553560247;0553574663;6
015100692X;0061009059;6
0375703055;0070212570;6
0345413881;0446610038;6
0671888587;0671568175;6
0671888587;0671793489;6
1559029838;0440234743;6
0446609404;0446610038;6
0446609404;0446611212;6
0064400042;0064400018;6
0064400042;0064400026;6
0679751521;0312195516;6
0671888587;0743460529;6
0671888587;0671867113;6
0425182908;0312976275;6
0425183971;0385504209;6
0316693251;0316693286;6
0316693251;0316693006;6
0345413881;0446612790;6
015100692X;0449005615;6
0345378482;0345380371;6
0425140032;067102423X;6
0553250426;0375706771;6
0553250531;0312195516;6
1558743669;0440226430;6
0425142485;0425107469;6
0553250531;0345370775;6
037541309X;0312195516;6
015100692X;0743418174;6
0553296981;0671021001;6
0553380095;0316666343;6
080410753X;0385722206;6
0375702709;0971880107;6
0446606812;0446672211;6
0553250426;0380002930;6
080410753X;0385484518;6
080410753X;0399146431;6
0060959037;0060987103;6
155874262X;1558744150;6
155874262X;1558743316;6
0553561618;0553564528;6
0553213148;0439064872;6
0345423291;0375412530;6
0375703055;0316666343;6
0375703055;0140293248;6
0345422384;0345313860;6
074343627X;0425182878;6
0060959037;014028009X;6
0375412824;0743418174;6
014100018X;0375727345;6
0345378482;0345370775;6
155874262X;0786868716;6
044651862X;0446519081;6
1558743669;043935806X;6
0375702709;0743237188;6
014100018X;0446672211;6
0743211375;0743211383;6
0446610399;0446611867;6
0446605484;0440234743;6
0671705091;0515122734;6
0553579754;0440226430;6
067088300X;0385504209;6
0425169863;0440206154;6
0375401598;034538475X;6
0312282990;0316666343;6
0425169863;0425180638;6
0553579754;0446610038;6
0385199570;0670844527;6
0553574663;055356773X;6
0425132951;0425128164;6
0345378490;0312195516;6
0553574663;0553572040;6
0670865796;0385484518;6
0425132951;0425124347;6
0425132048;0671867172;6
0446604801;0446611212;6
0375705856;0142001740;6
0525941908;0684867621;6
0060929871;0446310786;6
0525941908;0684853507;6
0670855030;0525941908;6
0553571885;0440214041;6
0425178579;0373484224;6
0525941908;0452279178;6
0515130389;0515136379;6
0380789035;0440206154;6
0425115801;0425124347;6
0446365386;0312924585;6
0440219078;0316666343;6
0618002227;0439139600;6
0553574663;0553560247;6
0345409671;0345384466;6
1400031362;0380978415;6
0345423402;0385504209;6
0316602906;0399150897;6
0425133540;044021145X;6
002542730X;0316666343;6
1573229571;044023722X;6
0525947299;0316666343;6
0425168298;0446610038;6
0684801523;0312291639;6
0380789019;0439064872;6
0553579754;0451184963;6
037570504X;0375707972;6
0380789035;0380977788;6
0425180638;0380718340;6
0553572997;0385504209;6
0425121259;0425136981;6
0553579754;0743467523;6
0743203631;0060930535;6
0312291639;0971880107;6
0684801523;0156027321;6
0425133540;0385504209;6
0684801523;0142000663;6
0671701231;0671793489;6
0446667900;0446602620;6
0553578022;0446610038;6
0446394521;0312195516;6
0670835382;0451156609;6
0425172546;0425163407;6
0425172546;0380718340;6
0446603716;0425182908;6
044022103X;0061009059;6
0064407675;0439139597;6
0671729411;0316769487;6
0515135062;0316666343;6
0380813815;0743418174;6
0345427637;0553572997;6
0142001430;0375727345;6
0553579606;0446610038;6
0345435168;0385505833;6
0679731148;0142001740;6
0786881852;0385484518;6
0446670251;0679746048;6
0679734775;0452269571;6
0671729411;0316666343;6
0446605484;0380718340;6
0440219078;0446310786;6
0380789035;0345361792;6
0553569910;0553578022;6
0060959037;044023722X;6
0525941908;0670855030;6
0525941908;0670858692;6
0679734775;0156027321;6
0679731725;0060976845;6
0670855030;0452262143;6
0553569910;0553582127;6
0670855030;0452279178;6
0786817070;043935806X;6
0375705856;014028009X;6
034536676X;0345387651;6
0446676098;0385504209;6
0062502182;0312195516;6
0670880728;0312195516;6
0553579606;0440214041;6
0380977788;0380789035;6
0670032379;0316666343;6
0446604801;0446612545;6
1400031362;140003180X;6
0425178579;0373483503;6
0375705856;0312195516;6
0380789035;0316769487;6
0671701231;0671867172;6
1592400876;1400031354;6
0553579754;0345417623;6
0142001805;0385504209;6
0446603929;0446606189;6
0345424719;0316666343;6
067088300X;0312195516;6
0515133973;051513287X;6
0345404319;0316666343;6
0446604666;0385504209;6
067088300X;0142001740;6
0804114609;0743418174;6
0425132048;044021145X;6
0670880728;0842329129;6
0142001805;0156027321;6
0316780812;0385504209;6
0786885688;0385335482;6
0515133973;0515127833;6
080411109X;0312195516;6
0312291639;0385504209;6
038533334X;0375707972;6
0515133973;0515131229;6
0670844527;0684853507;6
0375703764;0316666343;6
0345404319;0345351525;6
0425192725;0449003795;6
0446603929;0446610038;6
0804111359;0316666343;6
0312291639;0446605239;6
0446675059;0671001795;6
0312291639;0446672211;6
0743412028;0385504209;6
1573229571;1573229326;6
0375705856;0375726403;6
0786885688;0375727345;6
0345369947;0345351525;6
0553579754;0345384369;6
0425178579;0425181464;6
0316899984;0316284955;6
0425178579;042518630X;6
0684801523;0312305060;6
0375705856;0060934417;6
0553572997;0345427637;6
0345423402;0441000916;6
0679734775;0142001740;6
0345423402;0441005241;6
0440217563;044022425X;6
0743412028;0446608955;6
0312282990;0385504209;6
0425109720;0425143325;6
0345409671;0345434803;6
0786881852;0786868716;6
0671744216;0515128554;6
0140270590;014025448X;6
0786881852;0446605239;6
0525946829;0312195516;6
0380789019;067976402X;6
0312282990;0375726403;6
0786817070;0439136350;6
0316899984;0142000205;6
0515133973;0515121843;6
0316777730;0385504209;6
0375705856;0385721420;6
0345404319;0345313860;6
038533334X;0425162443;6
037570504X;0316666343;6
0553572040;0553574663;6
038533334X;0385722206;6
0671727796;0399501487;6
0553579754;0385504209;6
0440215625;0553268880;6
0446604844;0440241073;6
0345413350;0345413369;6
0375401598;0345337662;6
0515130389;051513628X;6
0380789035;059035342X;6
0425132048;0446610038;6
0425177173;0440234743;6
0345369947;0312924585;6
038533334X;0375727345;6
0440215625;059035342X;6
0786885688;0312195516;6
0670032379;0671003755;6
0743245520;0399149848;6
0425170349;0440236673;6
044022103X;0440226104;6
0446603716;0312976275;6
0786885688;0316769487;6
0375703063;0316666343;6
042511774X;0375706771;6
034540761X;0312195516;6
0553572997;0804111359;6
0670032379;0786868716;6
0380813815;0061009059;6
0062502182;0451524934;6
0380813815;0142001740;6
044022103X;0609804138;6
0316780375;0375727345;6
0786885688;0142002267;6
0446602620;0446667900;6
140003180X;1400031362;6
0345435168;0446672211;6
044022103X;0679745203;6
0425179885;0425182878;6
0670880728;0385505833;6
0446603716;0380718340;6
0425192733;0452282152;6
0670880728;0439136350;6
0786881852;0375727345;6
0786885688;0312278586;6
0316693006;0446531332;6
1573225789;0743418174;6
1573225789;067976402X;6
0061097101;0375727345;6
1573225789;068484477X;6
0671867113;0671888587;6
0316782505;038079487X;6
0316782505;0385504209;6
0375502238;0440226104;6
0425150984;0425183971;6
0671867113;0671004549;6
0671867113;0671004573;6
0345402871;0440211727;6
0425150984;051513628X;6
0671867113;0671793489;6
0380018179;0316666343;6
0446527785;0446672211;6
0671867172;0425107469;6
0425150984;0515131229;6
0345413881;0345413903;6
0671867172;0425132048;6
0446527785;0385504209;6
